image_path,xmin,ymin,xmax,ymax,label,confidence
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map860.jpg,130,156,156,182,142,0.4851708710193634
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map860.jpg,38,38,65,64,35,0.5415295958518982
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map860.jpg,28,102,54,128,118,0.7558376789093018
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map860.jpg,186,50,212,76,46,0.7609166502952576
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map860.jpg,93,208,119,234,71,0.7977983355522156
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map860.jpg,23,178,49,204,72,0.8546938300132751
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map514.jpg,132,176,158,202,132,0.686657190322876
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map514.jpg,77,119,103,145,142,0.8645301461219788
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map936.jpg,173,207,199,233,100,0.35593846440315247
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map936.jpg,30,101,56,127,63,0.3633706271648407
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map936.jpg,48,111,74,137,8,0.36434879899024963
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map936.jpg,48,140,74,166,46,0.5186815857887268
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map936.jpg,48,182,75,208,46,0.5898356437683105
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map936.jpg,215,87,241,113,100,0.7312799096107483
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map936.jpg,197,190,223,216,8,0.7403015494346619
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map936.jpg,169,94,195,120,47,0.7937169671058655
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map666.jpg,131,59,157,85,58,0.4120100140571594
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map666.jpg,148,64,174,90,63,0.42552584409713745
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map666.jpg,111,56,137,82,51,0.9683105945587158
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map774.jpg,99,54,125,80,71,0.3086031377315521
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map774.jpg,120,40,146,66,43,0.35843467712402344
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map774.jpg,123,22,149,48,17,0.502047598361969
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map774.jpg,154,14,180,40,118,0.544826865196228
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map774.jpg,74,81,100,107,47,0.6174834370613098
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map774.jpg,63,83,89,109,121,0.6831255555152893
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map192.jpg,162,31,188,57,71,0.3733367621898651
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map192.jpg,177,182,203,209,97,0.3830019533634186
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map192.jpg,69,51,95,77,118,0.5256201028823853
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map192.jpg,119,171,145,197,43,0.7630267143249512
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map192.jpg,14,200,40,226,120,0.7891402840614319
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map192.jpg,127,192,153,218,132,0.9341189861297607
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map192.jpg,29,160,55,186,118,0.970310389995575
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map676.jpg,167,130,193,156,63,0.32063037157058716
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map676.jpg,31,200,57,226,132,0.41438785195350647
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map676.jpg,157,84,183,110,68,0.4368567168712616
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map676.jpg,182,181,208,207,63,0.4804031550884247
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map676.jpg,103,190,129,216,154,0.9247875809669495
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map676.jpg,92,13,118,39,129,0.955452561378479
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map676.jpg,33,140,59,166,89,0.9744507074356079
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map676.jpg,193,143,220,169,80,0.9801899194717407
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map720.jpg,172,186,198,212,63,0.329039990901947
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map720.jpg,71,189,97,215,63,0.42279303073883057
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map720.jpg,115,173,141,199,51,0.4487331807613373
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map720.jpg,120,91,146,117,1,0.4650498032569885
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map720.jpg,53,169,79,195,132,0.6455070972442627
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map720.jpg,141,155,167,181,63,0.7235585451126099
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map720.jpg,51,115,77,141,142,0.8082538843154907
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map720.jpg,122,195,148,221,15,0.9485653638839722
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map720.jpg,215,94,241,120,154,0.9926174879074097
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map979.jpg,64,160,90,186,97,0.32885611057281494
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map979.jpg,79,158,105,184,71,0.3790859878063202
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map979.jpg,108,111,134,138,27,0.40375152230262756
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map979.jpg,128,106,154,132,1,0.48219063878059387
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map979.jpg,130,78,157,104,71,0.7810067534446716
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map979.jpg,135,61,161,87,35,0.8060577511787415
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map979.jpg,96,150,122,176,8,0.8507030606269836
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map979.jpg,107,129,133,155,154,0.904896080493927
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map558.jpg,119,114,145,140,80,0.31735286116600037
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map558.jpg,172,78,198,104,119,0.42788052558898926
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map558.jpg,99,123,125,149,154,0.48613131046295166
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map568.jpg,43,121,69,147,46,0.3758637309074402
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map568.jpg,22,97,48,123,63,0.4599020183086395
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map568.jpg,68,167,94,193,1,0.5898708701133728
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map568.jpg,197,169,223,195,15,0.6559858322143555
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map568.jpg,16,77,43,103,100,0.7461333274841309
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map568.jpg,159,180,185,206,63,0.8355764150619507
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map568.jpg,48,127,74,153,46,0.9529512524604797
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map568.jpg,182,13,208,39,101,0.9649553894996643
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map61.jpg,175,101,202,127,46,0.39430734515190125
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map61.jpg,68,51,94,77,132,0.515123188495636
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map61.jpg,54,117,80,143,154,0.9908194541931152
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map539.jpg,133,52,159,78,86,0.3148547112941742
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map539.jpg,174,40,200,66,63,0.3355185389518738
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map539.jpg,191,33,217,59,46,0.5578539371490479
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map539.jpg,118,74,144,100,89,0.5829502940177917
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1012.jpg,13,49,39,75,132,0.30923789739608765
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1012.jpg,14,139,40,165,15,0.497672438621521
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1012.jpg,39,149,65,175,132,0.5899818539619446
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1012.jpg,147,178,173,204,63,0.6219854354858398
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1012.jpg,55,63,81,89,121,0.8019737601280212
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1012.jpg,153,192,179,218,46,0.8024711608886719
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1012.jpg,130,43,156,69,60,0.8739664554595947
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1012.jpg,83,40,109,66,1,0.9461036920547485
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map637.jpg,162,89,188,115,47,0.48538967967033386
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map637.jpg,102,30,128,56,44,0.4952208995819092
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map637.jpg,64,58,90,84,63,0.8332645893096924
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map637.jpg,129,100,155,126,8,0.8601442575454712
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map637.jpg,200,102,226,128,154,0.9447837471961975
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map136.jpg,28,166,54,192,71,0.3456538915634155
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map136.jpg,202,128,228,154,68,0.4035954177379608
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map136.jpg,79,50,105,76,132,0.4991496503353119
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map136.jpg,78,177,104,204,46,0.5744687914848328
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map136.jpg,49,132,75,158,132,0.6577010750770569
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map136.jpg,79,158,105,184,132,0.7089824676513672
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map136.jpg,23,161,49,187,71,0.8770224452018738
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map136.jpg,94,67,120,93,58,0.9026404023170471
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map969.jpg,31,63,57,89,25,0.30537036061286926
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map969.jpg,95,93,121,119,51,0.37625786662101746
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map969.jpg,109,69,135,95,46,0.38205933570861816
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map969.jpg,80,96,106,122,27,0.4752638041973114
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map969.jpg,85,43,111,69,72,0.564400315284729
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map969.jpg,140,30,166,56,93,0.8329610824584961
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map969.jpg,42,127,68,153,129,0.8606157302856445
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map969.jpg,41,72,67,98,15,0.9087338447570801
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map162.jpg,39,181,65,207,46,0.3844074308872223
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map162.jpg,68,177,94,203,25,0.3893764913082123
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map162.jpg,75,157,101,183,15,0.6553854942321777
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map162.jpg,117,95,143,121,43,0.7866085767745972
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map162.jpg,83,122,110,148,95,0.8729021549224854
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map577.jpg,177,58,203,84,132,0.3188231289386749
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map577.jpg,25,209,51,235,120,0.3613256812095642
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map577.jpg,97,198,123,224,71,0.42788243293762207
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map577.jpg,28,76,54,102,24,0.48562484979629517
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map577.jpg,186,59,212,85,118,0.5131469964981079
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map577.jpg,179,147,205,173,132,0.5275394320487976
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map577.jpg,72,134,98,160,142,0.9015006422996521
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map577.jpg,219,130,245,156,46,0.9844831824302673
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map577.jpg,121,37,147,63,101,0.9917804002761841
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map606.jpg,141,79,167,105,68,0.3329394459724426
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map606.jpg,111,148,137,174,63,0.36883023381233215
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map606.jpg,81,166,107,192,132,0.3692561089992523
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map606.jpg,129,111,156,137,47,0.6190572381019592
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map914.jpg,168,158,194,184,108,0.5683610439300537
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map914.jpg,96,117,122,143,132,0.578548014163971
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map914.jpg,138,147,165,173,27,0.7945596575737
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map182.jpg,109,107,135,134,8,0.3753788471221924
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map182.jpg,40,137,66,163,132,0.38906481862068176
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map182.jpg,127,83,153,109,46,0.4114280045032501
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map182.jpg,58,119,84,145,30,0.5902866721153259
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map777.jpg,51,36,77,62,31,0.32281824946403503
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map777.jpg,154,34,180,60,15,0.32960712909698486
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map777.jpg,90,202,116,228,86,0.40340456366539
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map777.jpg,61,161,87,187,125,0.4449884593486786
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map777.jpg,188,149,214,175,25,0.44719448685646057
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map777.jpg,88,169,114,195,46,0.5771976709365845
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map777.jpg,142,23,168,49,1,0.6360925436019897
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map777.jpg,161,172,187,198,35,0.6450799107551575
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map777.jpg,189,84,215,110,120,0.7156755924224854
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map777.jpg,70,51,96,77,8,0.723533570766449
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map580.jpg,142,140,168,166,60,0.38638779520988464
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map580.jpg,214,28,240,54,129,0.6495923399925232
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map580.jpg,188,134,214,160,63,0.6766655445098877
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map580.jpg,28,101,54,127,46,0.7271115779876709
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map580.jpg,133,206,159,232,108,0.9748269319534302
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map195.jpg,180,147,206,173,44,0.306847482919693
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map195.jpg,136,92,162,118,16,0.44061213731765747
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map195.jpg,166,117,192,143,120,0.48521584272384644
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map195.jpg,185,139,211,165,46,0.4994083642959595
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map195.jpg,152,100,178,126,63,0.7336161136627197
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map780.jpg,158,43,184,69,1,0.3478424847126007
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map780.jpg,179,44,206,70,71,0.3735382556915283
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map780.jpg,155,54,181,80,132,0.5382466912269592
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map780.jpg,120,113,146,139,68,0.569438099861145
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map780.jpg,162,166,188,192,1,0.5714267492294312
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map780.jpg,181,70,207,96,108,0.6915961503982544
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map780.jpg,104,43,130,69,36,0.8160486221313477
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map780.jpg,216,63,242,89,15,0.8594890236854553
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map780.jpg,147,70,173,96,25,0.9852777123451233
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map313.jpg,50,128,76,154,86,0.4216458797454834
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map313.jpg,13,140,39,166,35,0.46472010016441345
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map313.jpg,207,80,233,106,142,0.48883792757987976
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map313.jpg,28,64,54,90,85,0.5533679127693176
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map313.jpg,44,123,70,149,35,0.7120353579521179
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map313.jpg,137,110,163,136,25,0.7627581357955933
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map313.jpg,63,151,89,177,108,0.7663941383361816
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map313.jpg,166,151,192,177,46,0.9471595287322998
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map313.jpg,73,151,99,177,58,0.9473881125450134
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map313.jpg,147,195,173,221,15,0.9801228046417236
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map717.jpg,128,25,154,51,25,0.378354549407959
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map717.jpg,18,126,44,153,1,0.38502517342567444
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map717.jpg,88,177,114,203,63,0.4171270728111267
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map717.jpg,168,216,194,242,46,0.7649936079978943
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map717.jpg,211,195,237,221,8,0.8300323486328125
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map717.jpg,120,130,146,156,86,0.9793291091918945
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map717.jpg,55,141,81,168,68,0.985740065574646
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map110.jpg,171,55,197,82,46,0.33082300424575806
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map110.jpg,167,68,193,94,118,0.42271658778190613
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map110.jpg,70,103,96,129,68,0.5126308798789978
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map110.jpg,155,79,181,105,51,0.9463145136833191
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1004.jpg,128,208,154,234,46,0.3055170774459839
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1004.jpg,97,35,123,61,154,0.34615451097488403
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1004.jpg,38,115,64,141,43,0.36341890692710876
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1004.jpg,43,162,69,188,35,0.5623950362205505
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1004.jpg,80,21,106,47,43,0.6698797345161438
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map375.jpg,37,103,64,129,112,0.35942697525024414
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map375.jpg,75,176,101,202,71,0.4526440501213074
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map375.jpg,100,173,126,199,15,0.5918269157409668
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map375.jpg,57,141,83,167,1,0.610609233379364
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map786.jpg,142,114,168,140,35,0.32162296772003174
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map786.jpg,138,138,164,164,71,0.44048750400543213
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map786.jpg,89,192,115,218,129,0.4444296658039093
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map786.jpg,127,168,153,194,8,0.4590074121952057
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map786.jpg,123,141,149,167,35,0.549060583114624
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map786.jpg,103,161,129,187,154,0.9049273133277893
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map836.jpg,149,198,175,224,132,0.3218734562397003
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map836.jpg,160,31,186,57,125,0.3880198299884796
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map836.jpg,146,82,172,108,8,0.3940851092338562
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map836.jpg,205,156,231,182,36,0.40729305148124695
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map836.jpg,175,103,201,129,46,0.6205024719238281
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map836.jpg,49,14,75,40,31,0.7539284825325012
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map836.jpg,130,62,156,88,46,0.7614634037017822
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map836.jpg,51,102,77,128,86,0.9460503458976746
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map69.jpg,212,96,238,122,132,0.3287641406059265
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map69.jpg,142,122,168,148,142,0.3345089852809906
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map69.jpg,23,69,49,95,46,0.3682101368904114
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map69.jpg,61,58,87,84,46,0.5165284872055054
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map69.jpg,30,64,56,90,63,0.713412880897522
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map69.jpg,173,42,200,68,154,0.8809294700622559
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map69.jpg,206,31,232,57,72,0.951066255569458
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map454.jpg,101,65,127,91,63,0.3741915225982666
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map454.jpg,84,81,110,107,132,0.5097309947013855
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map454.jpg,95,73,121,99,132,0.543738603591919
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map454.jpg,23,149,49,175,15,0.6940263509750366
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map454.jpg,63,98,89,124,93,0.7858783602714539
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map454.jpg,61,120,87,146,27,0.8424545526504517
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map588.jpg,138,59,164,85,15,0.33271661400794983
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map588.jpg,137,158,163,184,132,0.3868473172187805
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map588.jpg,65,129,91,155,63,0.603999137878418
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map588.jpg,107,197,133,224,86,0.7437840700149536
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map588.jpg,116,111,142,137,132,0.8264675140380859
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map588.jpg,30,198,56,224,132,0.9433421492576599
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map588.jpg,175,73,201,99,100,0.9885495901107788
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map131.jpg,42,127,68,153,46,0.3433785140514374
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map131.jpg,90,148,116,174,46,0.5260023474693298
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map131.jpg,54,122,80,148,101,0.7341991662979126
