image,xmin,ymin,xmax,ymax,label,confidence
map1506.jpg,60,128,86,154,129,0.4605104327201843
map1506.jpg,51,98,77,124,132,0.5134286284446716
map1506.jpg,13,107,39,133,129,0.6076853275299072
map1506.jpg,117,43,143,69,120,0.7474005222320557
map3608.jpg,92,56,118,82,72,0.5728205442428589
map3608.jpg,45,109,71,135,119,0.5839738249778748
map3608.jpg,123,69,149,95,58,0.7294992208480835
map3608.jpg,131,73,157,99,58,0.8494650721549988
map3608.jpg,76,14,102,40,71,0.8792012929916382
map3608.jpg,61,62,87,88,15,0.9263103604316711
map3608.jpg,115,195,141,221,15,0.9560315608978271
map3608.jpg,72,40,98,66,71,0.9725788235664368
map3466.jpg,149,135,175,161,27,0.311739444732666
map3466.jpg,77,59,103,85,68,0.4233994483947754
map3466.jpg,16,75,42,101,132,0.7010692358016968
map3466.jpg,206,126,232,152,15,0.8575915098190308
map3466.jpg,167,53,194,79,46,0.8846636414527893
map3466.jpg,127,172,153,198,15,0.9245569109916687
map3466.jpg,118,42,144,68,108,0.9443473219871521
map3466.jpg,121,118,147,144,44,0.9455677270889282
map3466.jpg,81,94,107,121,27,0.9499024152755737
map2903.jpg,166,123,192,149,46,0.31665414571762085
map2903.jpg,99,35,126,61,63,0.37095820903778076
map2903.jpg,201,177,227,203,132,0.3784291446208954
map2903.jpg,22,217,49,243,132,0.38315141201019287
map2903.jpg,170,177,196,203,63,0.46747782826423645
map2903.jpg,49,70,75,97,35,0.5759621858596802
map2903.jpg,12,142,38,168,46,0.8308213949203491
map2903.jpg,160,128,186,154,93,0.896720290184021
map3227.jpg,16,206,42,232,46,0.3326467275619507
map3227.jpg,213,18,239,44,132,0.42297181487083435
map3227.jpg,138,93,164,119,46,0.5074838995933533
map3227.jpg,88,88,114,114,63,0.7624838352203369
map3227.jpg,71,188,97,214,154,0.8131057620048523
map3227.jpg,24,134,50,160,154,0.8841895461082458
map3227.jpg,186,103,212,129,15,0.9236830472946167
map2774.jpg,109,48,135,74,58,0.3128889501094818
map2774.jpg,150,48,176,74,118,0.33279114961624146
map2774.jpg,107,173,133,200,118,0.36470237374305725
map2774.jpg,140,56,166,82,132,0.3685223162174225
map2774.jpg,139,202,165,228,35,0.39253535866737366
map2774.jpg,70,22,96,48,15,0.45898309350013733
map2774.jpg,207,215,233,241,129,0.5990867018699646
map2774.jpg,99,111,125,137,154,0.6851466298103333
map2774.jpg,127,91,153,117,95,0.7862604856491089
map2774.jpg,178,216,204,242,46,0.8401060700416565
map2874.jpg,167,24,193,50,43,0.30206945538520813
map2874.jpg,33,162,59,188,60,0.3114711046218872
map2874.jpg,36,71,62,97,35,0.6035900115966797
map2874.jpg,122,116,148,142,97,0.7145036458969116
map2874.jpg,217,102,243,128,138,0.748947262763977
map2874.jpg,72,150,98,176,132,0.7520967721939087
map2874.jpg,57,140,83,166,46,0.8745708465576172
map2874.jpg,99,166,125,192,129,0.9356529712677002
map2874.jpg,160,76,186,102,35,0.9915928840637207
map661.jpg,201,61,227,87,35,0.34018686413764954
map661.jpg,215,91,241,117,43,0.34264039993286133
map661.jpg,82,201,108,227,68,0.4307977557182312
map661.jpg,94,187,120,213,1,0.4429038166999817
map661.jpg,108,20,134,47,142,0.47196072340011597
map661.jpg,158,171,184,197,118,0.5315481424331665
map661.jpg,48,171,74,197,35,0.5568704009056091
map661.jpg,191,90,217,116,80,0.6555400490760803
map661.jpg,23,51,49,77,47,0.7621917128562927
map661.jpg,48,210,74,236,71,0.9088242053985596
map477.jpg,51,179,77,205,25,0.38568392395973206
map477.jpg,61,153,87,179,132,0.47762706875801086
map477.jpg,116,215,142,241,63,0.5084055662155151
map477.jpg,191,170,217,196,132,0.5094250440597534
map477.jpg,79,88,105,114,46,0.6107257008552551
map477.jpg,132,182,158,208,63,0.77056884765625
map477.jpg,213,87,239,113,27,0.8619929552078247
map477.jpg,44,211,71,237,129,0.8734161853790283
map477.jpg,109,61,136,87,89,0.9881882071495056
map1373.jpg,45,21,71,47,68,0.3116084635257721
map1373.jpg,92,136,119,162,15,0.32907065749168396
map1373.jpg,20,191,46,217,71,0.41994211077690125
map1373.jpg,14,207,40,234,63,0.4485172927379608
map1373.jpg,178,28,204,54,8,0.8404273986816406
map1373.jpg,20,69,46,95,46,0.9340001344680786
map1373.jpg,174,19,200,45,51,0.9543216824531555
map812.jpg,155,181,181,207,46,0.33197787404060364
map812.jpg,80,141,106,167,35,0.5402640104293823
map812.jpg,50,191,76,217,120,0.7174885272979736
map812.jpg,109,83,135,109,95,0.7569720149040222
map812.jpg,43,173,69,199,71,0.9796777963638306
map812.jpg,109,138,135,164,8,0.9861060380935669
map812.jpg,120,34,146,61,80,0.9950834512710571
map484.jpg,162,200,188,226,46,0.37041106820106506
map484.jpg,202,90,228,116,120,0.43985071778297424
map484.jpg,197,189,223,215,132,0.45198094844818115
map484.jpg,38,174,64,200,16,0.5422062277793884
map484.jpg,118,48,144,74,17,0.6394330859184265
map484.jpg,28,93,54,119,85,0.6640578508377075
map484.jpg,120,39,146,65,119,0.7564377784729004
map484.jpg,28,32,54,58,129,0.8582181334495544
map484.jpg,69,180,95,206,95,0.9719294905662537
map1426.jpg,195,87,222,113,8,0.34679892659187317
map1426.jpg,120,182,146,208,1,0.48321497440338135
map1426.jpg,128,112,154,138,89,0.5744196176528931
map1426.jpg,113,112,139,138,67,0.7804193496704102
map1426.jpg,146,68,172,94,71,0.8435503244400024
map1426.jpg,215,130,241,156,108,0.9188803434371948
map1426.jpg,44,56,70,82,60,0.9310140013694763
map1426.jpg,139,55,165,81,35,0.9628368020057678
map1426.jpg,108,102,134,128,67,0.9678704142570496
map1426.jpg,153,148,179,174,154,0.992918848991394
map3735.jpg,21,117,47,143,63,0.3341343104839325
map3735.jpg,112,142,138,168,63,0.339923232793808
map3735.jpg,29,142,55,168,71,0.37318527698516846
map3735.jpg,130,147,156,173,120,0.48414814472198486
map3735.jpg,179,155,205,181,35,0.5811983346939087
map3735.jpg,88,25,114,51,46,0.6518365740776062
map3735.jpg,102,140,128,166,63,0.7188384532928467
map3735.jpg,147,121,173,147,80,0.7894551753997803
map3735.jpg,56,200,82,226,8,0.8130565881729126
map3735.jpg,149,174,175,200,47,0.847162663936615
map1934.jpg,44,215,70,241,120,0.3917105793952942
map1934.jpg,37,117,63,143,85,0.5564202070236206
map1934.jpg,89,89,115,115,132,0.6911436319351196
map1934.jpg,40,132,66,159,132,0.7973023056983948
map1934.jpg,16,128,42,154,63,0.8520179390907288
map1934.jpg,206,55,233,81,60,0.9263657331466675
map1934.jpg,155,38,181,64,93,0.9776892066001892
map2905.jpg,170,150,197,176,68,0.3969012200832367
map2905.jpg,148,211,174,237,27,0.4061846435070038
map2905.jpg,18,92,44,118,15,0.5266484618186951
map2905.jpg,43,134,69,160,108,0.9531875252723694
map2905.jpg,171,100,197,126,60,0.9593716859817505
map2905.jpg,116,69,142,95,25,0.9876679182052612
map2173.jpg,170,190,196,216,72,0.3828754127025604
map2173.jpg,90,53,116,79,46,0.38350892066955566
map2173.jpg,166,143,192,169,138,0.3879452645778656
map2173.jpg,95,108,121,134,154,0.39623695611953735
map2173.jpg,43,33,69,59,15,0.5694674849510193
map2173.jpg,32,84,58,110,68,0.789198637008667
map2173.jpg,161,25,187,51,71,0.8249799013137817
map591.jpg,108,181,134,207,100,0.5001934170722961
map591.jpg,39,176,65,202,132,0.5088148713111877
map591.jpg,92,160,118,186,46,0.5931735038757324
map591.jpg,55,186,81,212,132,0.6353699564933777
map591.jpg,56,150,82,176,67,0.7477557063102722
map591.jpg,136,76,162,103,46,0.8763282895088196
map591.jpg,153,186,179,212,25,0.9212637543678284
map591.jpg,190,110,216,136,71,0.9790883660316467
map1158.jpg,69,212,95,238,46,0.30608952045440674
map1158.jpg,143,133,169,159,101,0.32571694254875183
map1158.jpg,62,202,88,228,27,0.3886234164237976
map1158.jpg,82,133,108,159,46,0.5992637276649475
map1158.jpg,68,70,94,96,121,0.6602989435195923
map1158.jpg,127,114,153,140,63,0.6671432852745056
map1158.jpg,35,68,61,94,51,0.8204395174980164
map1158.jpg,40,149,66,175,71,0.9328736066818237
map1158.jpg,216,42,242,68,36,0.9699591994285583
map123.jpg,131,130,157,156,118,0.35959210991859436
map123.jpg,88,189,114,215,154,0.3733791708946228
map123.jpg,174,149,200,175,43,0.41562405228614807
map123.jpg,83,183,110,209,68,0.42459529638290405
map123.jpg,52,80,78,106,15,0.5593000650405884
map123.jpg,39,102,65,128,15,0.7543361186981201
map123.jpg,190,108,216,134,63,0.7979744076728821
map123.jpg,63,136,89,162,60,0.9460766911506653
map123.jpg,71,16,97,42,67,0.9773563146591187
map123.jpg,35,109,61,135,15,0.988288402557373
map2555.jpg,51,109,77,135,121,0.3760395348072052
map2555.jpg,167,15,193,41,46,0.3890734612941742
map2555.jpg,50,197,76,223,8,0.3896012008190155
map2555.jpg,32,64,58,90,35,0.3956894278526306
map2555.jpg,134,135,160,162,118,0.41532251238822937
map2555.jpg,108,33,134,59,118,0.43536943197250366
map2555.jpg,76,182,102,208,97,0.6756806373596191
map2555.jpg,208,159,234,185,36,0.7902984619140625
map3237.jpg,80,84,106,110,43,0.4020063281059265
map3237.jpg,17,151,43,177,72,0.4949112832546234
map3237.jpg,122,189,148,215,142,0.51954585313797
map3237.jpg,83,182,109,208,100,0.6301851272583008
map3237.jpg,173,173,200,199,63,0.6634214520454407
map3237.jpg,88,187,114,213,100,0.9176944494247437
map3237.jpg,176,207,202,233,46,0.9216158390045166
map3237.jpg,148,14,174,40,27,0.9953320026397705
map684.jpg,150,208,176,234,25,0.3556789755821228
map684.jpg,100,69,126,95,132,0.40611350536346436
map684.jpg,77,81,104,107,35,0.4353293180465698
map684.jpg,21,155,47,181,86,0.4728792607784271
map684.jpg,176,16,202,42,108,0.4924175441265106
map684.jpg,69,28,95,54,63,0.6946930289268494
map684.jpg,65,22,91,48,154,0.7895805835723877
map684.jpg,29,42,55,68,120,0.9122378826141357
map684.jpg,142,202,168,228,25,0.9187180995941162
map684.jpg,130,56,156,82,35,0.9982219338417053
map4015.jpg,178,215,204,241,132,0.328337699174881
map4015.jpg,92,49,118,75,46,0.4013110101222992
map4015.jpg,19,172,45,198,43,0.46509453654289246
map4015.jpg,110,134,136,160,132,0.5493422746658325
map4015.jpg,194,64,220,90,68,0.600837767124176
map4015.jpg,132,189,159,215,132,0.6642125844955444
map4015.jpg,186,29,212,55,86,0.7529626488685608
map4015.jpg,193,127,219,153,100,0.9872136116027832
map1070.jpg,48,180,74,206,25,0.34112200140953064
map1070.jpg,58,194,84,220,142,0.4186059236526489
map1070.jpg,187,157,213,183,132,0.45728713274002075
map1070.jpg,89,51,115,77,154,0.5986019372940063
map1070.jpg,179,189,205,215,142,0.6135293245315552
map1070.jpg,57,149,83,175,95,0.7757193446159363
map1070.jpg,155,69,181,95,100,0.8613327145576477
map1070.jpg,135,129,161,155,89,0.9890549778938293
map3096.jpg,107,108,134,134,132,0.49409347772598267
map3096.jpg,162,54,189,80,129,0.5859532952308655
map3096.jpg,107,81,133,107,47,0.6450240015983582
map3096.jpg,72,90,98,116,95,0.7582238912582397
map3096.jpg,175,88,201,114,35,0.8111598491668701
map3096.jpg,171,178,197,204,132,0.940114438533783
map3096.jpg,33,62,59,88,46,0.9875055551528931
map3096.jpg,108,171,134,197,63,0.9953954815864563
map2980.jpg,129,58,155,84,132,0.32488855719566345
map2980.jpg,123,70,149,96,129,0.3571328818798065
map2980.jpg,202,16,228,42,138,0.40007004141807556
map2980.jpg,59,24,85,50,71,0.42467424273490906
map2980.jpg,88,77,114,103,46,0.5365052223205566
map2980.jpg,141,91,167,117,15,0.5579420924186707
map2980.jpg,143,176,169,202,68,0.6192866563796997
map1394.jpg,210,64,236,90,46,0.3492322266101837
map1394.jpg,191,189,217,215,71,0.3804835379123688
map1394.jpg,87,89,114,115,132,0.40537968277931213
map1394.jpg,38,37,64,63,132,0.4482243061065674
map1394.jpg,202,119,228,145,8,0.5296279191970825
map1394.jpg,122,64,148,90,43,0.5951991081237793
map1394.jpg,57,186,83,212,25,0.8007088303565979
map1394.jpg,33,157,59,183,86,0.8430045247077942
map1394.jpg,180,61,206,87,93,0.8808558583259583
map2647.jpg,48,158,74,184,63,0.3547230064868927
map2647.jpg,87,138,113,164,46,0.486314982175827
map2647.jpg,161,130,187,156,63,0.541309118270874
map2647.jpg,185,169,212,195,132,0.5841465592384338
map2647.jpg,162,122,188,148,63,0.6077649593353271
map2647.jpg,134,148,160,174,1,0.8030635118484497
map2647.jpg,77,193,103,219,15,0.892699122428894
map2647.jpg,115,60,141,86,8,0.9686411023139954
map3434.jpg,74,133,100,159,63,0.3430541157722473
map3434.jpg,30,209,56,235,46,0.3996390104293823
map3434.jpg,48,71,74,97,132,0.6633541584014893
map3434.jpg,217,61,243,87,46,0.7451789379119873
map3434.jpg,64,135,91,161,132,0.9242222309112549
map3434.jpg,159,42,185,68,30,0.9676106572151184
map3434.jpg,95,200,121,226,95,0.9690721035003662
map1749.jpg,75,34,101,60,63,0.44130760431289673
map1749.jpg,152,61,178,87,132,0.6088039875030518
map1749.jpg,197,207,223,233,51,0.6110967397689819
map1749.jpg,137,173,163,199,43,0.7141839861869812
map391.jpg,162,120,188,146,68,0.3180316090583801
map391.jpg,132,135,158,162,71,0.35009294748306274
map391.jpg,218,142,244,168,142,0.3910112977027893
map391.jpg,167,127,193,153,71,0.6090824604034424
map391.jpg,103,36,129,62,27,0.6335750222206116
map391.jpg,116,167,142,193,132,0.6485559940338135
map391.jpg,215,43,241,69,27,0.6603283882141113
map391.jpg,89,200,115,226,68,0.9418798685073853
map391.jpg,132,210,158,236,51,0.9737075567245483
map391.jpg,57,29,83,55,15,0.9760122299194336
map467.jpg,185,157,211,183,47,0.3592275381088257
map467.jpg,73,183,99,209,85,0.4081636667251587
map467.jpg,37,135,63,161,71,0.4654264450073242
map467.jpg,217,208,244,234,43,0.7134726643562317
map467.jpg,119,41,145,67,46,0.7162662148475647
map467.jpg,177,88,203,114,44,0.7490991950035095
map467.jpg,200,79,226,105,154,0.9045484662055969
map1396.jpg,114,149,141,175,132,0.30192458629608154
map1396.jpg,16,171,42,197,80,0.34847697615623474
map1396.jpg,113,218,139,244,71,0.42515695095062256
map1396.jpg,159,152,185,178,46,0.5032910704612732
map1396.jpg,102,150,128,176,154,0.8165667653083801
map1396.jpg,162,57,188,83,36,0.9496185779571533
map1396.jpg,70,35,96,61,98,0.9648399353027344
map1883.jpg,217,87,243,113,1,0.38684630393981934
map1883.jpg,100,146,126,172,8,0.42192089557647705
map1883.jpg,25,137,51,163,46,0.49313631653785706
map1883.jpg,195,181,221,207,86,0.5082321763038635
map1883.jpg,168,199,194,225,8,0.5487254858016968
map1883.jpg,152,135,178,161,46,0.6065757870674133
map1883.jpg,31,148,57,174,63,0.6236140131950378
map1883.jpg,29,108,56,134,47,0.6746648550033569
map1883.jpg,161,205,187,232,8,0.9447501301765442
map1883.jpg,59,132,85,158,58,0.9566349387168884
map893.jpg,200,136,226,162,120,0.31412965059280396
map893.jpg,187,22,213,48,86,0.33822017908096313
map893.jpg,48,62,74,88,101,0.8329268097877502
map893.jpg,108,12,134,38,15,0.9270960688591003
map893.jpg,152,115,178,141,46,0.9966249465942383
map656.jpg,162,160,188,186,138,0.3760150969028473
map656.jpg,78,31,104,57,132,0.5628401041030884
map656.jpg,142,127,168,153,132,0.7125838398933411
map656.jpg,206,58,232,84,46,0.7491185665130615
map1630.jpg,140,92,166,118,15,0.38289445638656616
map1630.jpg,116,147,142,173,132,0.3832748234272003
map1630.jpg,155,80,181,106,35,0.611957311630249
map1630.jpg,156,61,182,87,51,0.863455057144165
map1630.jpg,206,108,232,134,60,0.8823320269584656
map107.jpg,75,169,101,195,51,0.33767253160476685
map107.jpg,13,44,39,70,63,0.4467420279979706
map107.jpg,142,193,168,219,63,0.6089512705802917
map107.jpg,110,213,137,239,71,0.7422865033149719
map107.jpg,159,88,185,114,108,0.8553231954574585
map107.jpg,172,69,198,95,27,0.8979402184486389
map107.jpg,29,70,55,96,72,0.924700140953064
map107.jpg,124,103,150,129,63,0.9486410617828369
map2843.jpg,139,92,165,118,63,0.3083263337612152
map2843.jpg,108,132,134,158,100,0.3465768098831177
map2843.jpg,43,160,69,186,36,0.3723139762878418
map2843.jpg,54,43,80,69,68,0.5376875400543213
map2843.jpg,39,95,65,121,43,0.5830467343330383
map2843.jpg,179,149,205,175,132,0.7087993025779724
map2843.jpg,60,173,86,199,132,0.74578857421875
map2843.jpg,62,189,88,215,44,0.7763730883598328
map2843.jpg,216,32,242,58,100,0.9969507455825806
map3598.jpg,118,74,144,100,154,0.326843798160553
map3598.jpg,202,210,228,236,100,0.3547205924987793
map3598.jpg,102,162,128,188,63,0.473186194896698
map3598.jpg,48,72,74,98,100,0.5605482459068298
map3598.jpg,197,122,223,148,68,0.7861112356185913
map3598.jpg,107,169,133,195,63,0.80974942445755
map3598.jpg,169,15,195,41,101,0.8666895031929016
map3598.jpg,22,216,48,242,8,0.9171399474143982
map3598.jpg,118,35,144,61,71,0.9234208464622498
map3598.jpg,22,49,48,75,44,0.9790410995483398
map2976.jpg,117,89,143,115,60,0.3123433589935303
map2976.jpg,208,95,234,121,8,0.35694175958633423
map2976.jpg,69,28,95,54,132,0.39184150099754333
map2976.jpg,72,166,98,192,142,0.46603792905807495
map2976.jpg,50,72,76,98,100,0.46973881125450134
map2976.jpg,83,120,109,146,1,0.5145636796951294
map2976.jpg,138,92,164,118,15,0.6897757649421692
map2976.jpg,28,120,54,146,93,0.6962661147117615
map2976.jpg,177,48,203,74,72,0.9451972246170044
map2628.jpg,155,203,181,229,25,0.4129060208797455
map2628.jpg,43,141,69,167,132,0.4507819414138794
map2628.jpg,84,159,110,185,68,0.45344069600105286
map2628.jpg,34,154,61,180,132,0.5043546557426453
map2628.jpg,93,123,119,149,100,0.7948458790779114
map2628.jpg,208,216,234,242,8,0.8870723843574524
map2628.jpg,53,172,79,198,68,0.9887669682502747
map374.jpg,209,137,235,163,132,0.33412525057792664
map374.jpg,137,30,163,56,132,0.4250153601169586
map374.jpg,43,192,69,218,43,0.49967801570892334
map374.jpg,68,43,94,69,46,0.7080211639404297
map374.jpg,41,42,67,68,8,0.7234601974487305
map374.jpg,158,72,184,98,100,0.8186840415000916
map374.jpg,123,101,149,127,63,0.9922404885292053
map3590.jpg,110,109,136,135,63,0.6225420236587524
map3590.jpg,17,178,43,204,8,0.7511865496635437
map3590.jpg,179,30,205,56,27,0.8714717626571655
map3590.jpg,62,77,88,103,93,0.9530254006385803
map3590.jpg,100,92,126,118,86,0.9682092666625977
map2603.jpg,201,129,227,155,80,0.34445619583129883
map2603.jpg,153,123,179,149,46,0.3547396957874298
map2603.jpg,143,17,169,43,58,0.3918226361274719
map2603.jpg,174,31,200,57,27,0.3974146544933319
map2603.jpg,71,35,97,61,132,0.416253000497818
map2603.jpg,140,50,166,76,60,0.5564334988594055
map2603.jpg,176,82,202,108,46,0.6947974562644958
map2603.jpg,29,112,55,138,132,0.809476375579834
map2603.jpg,74,106,100,132,154,0.9256646633148193
map3610.jpg,216,208,242,234,68,0.32271960377693176
map3610.jpg,75,179,101,205,15,0.35646912455558777
map3610.jpg,190,166,216,192,132,0.3985612690448761
map3610.jpg,50,12,76,38,46,0.4228372573852539
map3610.jpg,72,191,98,217,154,0.42359015345573425
map3610.jpg,200,12,226,38,60,0.809072732925415
map3610.jpg,113,140,139,166,46,0.8376670479774475
map3610.jpg,74,130,100,156,58,0.9915578365325928
map3610.jpg,139,34,165,60,89,0.9985208511352539
map2494.jpg,60,142,86,168,1,0.5418115854263306
map2494.jpg,191,88,217,114,25,0.7566284537315369
map2494.jpg,185,150,211,176,8,0.9627594947814941
map3506.jpg,161,68,187,94,86,0.36246001720428467
map3506.jpg,181,87,207,113,27,0.4356333613395691
map3506.jpg,50,34,76,60,132,0.4798352122306824
map3506.jpg,128,87,154,114,132,0.49942269921302795
map3506.jpg,186,81,212,107,132,0.60538649559021
map3506.jpg,44,75,70,101,139,0.7477577328681946
map3506.jpg,151,30,177,56,43,0.8648329377174377
map2540.jpg,102,34,128,60,118,0.312568724155426
map2540.jpg,185,83,211,109,46,0.43609726428985596
map2540.jpg,80,50,107,76,154,0.5446600317955017
map2540.jpg,72,15,98,41,46,0.5534909963607788
map2540.jpg,49,162,75,188,46,0.9593142867088318
map2540.jpg,44,63,70,89,15,0.9702943563461304
map2540.jpg,137,170,163,196,63,0.994943380355835
map2540.jpg,193,51,219,77,46,0.996583104133606
map1211.jpg,49,129,75,155,63,0.4586677551269531
map1211.jpg,158,158,184,184,46,0.4687212407588959
map1211.jpg,209,82,235,108,35,0.4789241552352905
map1211.jpg,181,79,207,105,71,0.48148593306541443
map1211.jpg,197,108,223,134,71,0.5803084373474121
map1211.jpg,156,68,182,94,24,0.6618978977203369
map1211.jpg,44,123,70,149,47,0.730261504650116
map1211.jpg,180,98,206,124,95,0.7424783110618591
map1211.jpg,25,140,51,166,44,0.8660798668861389
map1211.jpg,141,135,167,161,118,0.9663509130477905
map3332.jpg,101,136,127,162,125,0.3439772129058838
map3332.jpg,100,169,126,195,46,0.352649062871933
map3332.jpg,114,174,140,200,154,0.41144314408302307
map3332.jpg,50,34,76,60,46,0.4144926965236664
map3332.jpg,24,119,50,145,118,0.48981359601020813
map3332.jpg,200,16,226,42,46,0.5391311645507812
map3332.jpg,143,32,169,58,63,0.5882775783538818
map3840.jpg,80,208,106,234,17,0.3903498947620392
map3840.jpg,15,177,41,203,47,0.4745854437351227
map3840.jpg,83,187,109,213,108,0.5467172861099243
map3840.jpg,211,150,237,176,132,0.5923564434051514
map3840.jpg,29,82,55,108,25,0.6627026796340942
map3840.jpg,90,32,116,58,15,0.8515888452529907
map3840.jpg,115,161,141,187,43,0.8814669251441956
map3840.jpg,122,19,148,45,35,0.9608455300331116
map1708.jpg,147,178,173,204,25,0.6432615518569946
map1708.jpg,35,116,61,142,108,0.7515721917152405
map1708.jpg,149,17,175,43,132,0.8301671147346497
map1708.jpg,122,211,148,237,89,0.9793153405189514
map1708.jpg,39,75,66,101,35,0.9799237847328186
map1874.jpg,202,182,228,208,120,0.3259248435497284
map1874.jpg,152,34,178,60,25,0.34203076362609863
map1874.jpg,142,128,168,154,132,0.38304129242897034
map1874.jpg,78,138,104,164,15,0.5655882358551025
map1874.jpg,129,69,155,95,132,0.6026060581207275
map1874.jpg,79,160,105,186,15,0.752975344657898
map1874.jpg,206,187,233,213,154,0.7937823534011841
map1874.jpg,68,72,94,98,35,0.888152539730072
map1874.jpg,82,100,108,127,67,0.9036580920219421
map3303.jpg,36,20,62,46,15,0.5222814083099365
map3303.jpg,218,15,244,41,132,0.5233078598976135
map3303.jpg,140,55,166,81,80,0.534268856048584
map3303.jpg,48,28,74,54,36,0.6617594361305237
map3303.jpg,15,54,41,80,68,0.8063042759895325
map3303.jpg,154,138,180,164,139,0.9184027910232544
map3303.jpg,88,213,114,239,46,0.9941160082817078
map3831.jpg,42,43,68,69,132,0.3306421637535095
map3831.jpg,51,157,77,183,25,0.3473131060600281
map3831.jpg,68,60,94,86,63,0.4957955777645111
map3831.jpg,91,183,117,209,63,0.5599251985549927
map3831.jpg,215,57,241,83,142,0.5785300731658936
map3831.jpg,60,80,86,106,17,0.6173721551895142
map3831.jpg,170,134,197,160,36,0.8247895836830139
map3831.jpg,121,35,147,61,27,0.9710185527801514
map3741.jpg,48,71,74,97,46,0.3645309507846832
map3741.jpg,23,210,49,236,89,0.9427697658538818
map3741.jpg,180,38,206,64,15,0.9883873462677002
map2175.jpg,151,17,177,43,15,0.5824031233787537
map2175.jpg,91,109,117,135,67,0.9329754710197449
map2175.jpg,38,16,64,42,89,0.9956134557723999
map3554.jpg,81,211,107,237,15,0.36373278498649597
map3554.jpg,167,155,193,181,63,0.5397614240646362
map3554.jpg,17,36,43,62,71,0.763867199420929
map3554.jpg,157,202,183,228,15,0.8627585768699646
map3554.jpg,117,67,143,93,8,0.9654251933097839
map3864.jpg,118,140,144,167,46,0.30020472407341003
map3864.jpg,194,173,220,199,71,0.38944011926651
map3864.jpg,19,83,45,109,132,0.46252748370170593
map3864.jpg,116,102,142,128,118,0.600501298904419
map3864.jpg,206,217,232,243,132,0.6381084322929382
map3864.jpg,192,90,218,116,60,0.6995431184768677
map3864.jpg,18,141,44,167,46,0.9389170408248901
map3864.jpg,59,171,85,197,58,0.9815272092819214
map3864.jpg,199,18,225,44,36,0.9924777746200562
map1898.jpg,148,169,174,195,118,0.4234360456466675
map1898.jpg,219,198,245,224,46,0.5687686204910278
map1898.jpg,83,94,109,120,63,0.5699758529663086
map1898.jpg,136,148,162,174,71,0.6781057119369507
map1898.jpg,123,143,149,169,80,0.7538141012191772
map1898.jpg,160,116,186,142,63,0.7828927040100098
map1898.jpg,29,71,55,97,95,0.8360345959663391
map1898.jpg,75,56,101,82,132,0.9253959059715271
map1898.jpg,198,193,224,219,27,0.964634120464325
map1898.jpg,196,132,222,158,89,0.9986395835876465
map1948.jpg,16,18,42,44,154,0.38965919613838196
map1948.jpg,158,51,184,77,132,0.5149365067481995
map1948.jpg,102,186,128,213,1,0.5374546051025391
map1948.jpg,14,148,40,174,118,0.5673738718032837
map1948.jpg,196,108,222,134,132,0.6257932186126709
map1948.jpg,216,137,242,163,154,0.7150604724884033
map1948.jpg,159,123,185,149,15,0.9514154195785522
map1948.jpg,40,72,66,98,71,0.9801247119903564
map2435.jpg,70,175,96,201,154,0.3060395121574402
map2435.jpg,219,174,245,200,132,0.31808996200561523
map2435.jpg,142,89,168,115,132,0.472734659910202
map2435.jpg,148,83,174,109,132,0.4762174189090729
map2435.jpg,114,51,140,77,15,0.5294219851493835
map2435.jpg,89,40,115,66,46,0.5408819317817688
map2435.jpg,56,49,82,75,100,0.9464288949966431
map2435.jpg,147,15,173,41,89,0.9712477326393127
map829.jpg,67,12,93,38,43,0.3081885576248169
map829.jpg,88,69,114,95,46,0.4928121268749237
map829.jpg,51,30,77,56,132,0.5813674926757812
map829.jpg,38,154,64,180,15,0.8661735653877258
map829.jpg,36,104,62,130,154,0.9449446201324463
map829.jpg,16,78,43,104,43,0.9484817981719971
map829.jpg,83,63,109,89,46,0.9770221710205078
map829.jpg,197,192,223,218,44,0.9974133968353271
map3344.jpg,176,210,202,236,100,0.31500443816185
map3344.jpg,53,54,79,80,118,0.34793880581855774
map3344.jpg,23,117,49,144,142,0.376804918050766
map3344.jpg,138,83,164,109,132,0.428085058927536
map3344.jpg,153,18,179,44,100,0.4648847281932831
map3344.jpg,170,59,196,85,1,0.762802004814148
map3344.jpg,73,195,99,221,46,0.7870811820030212
map1324.jpg,129,92,155,118,129,0.3118629455566406
map1324.jpg,97,131,123,157,46,0.3189830183982849
map1324.jpg,123,96,149,122,80,0.3994486927986145
map1324.jpg,29,139,55,165,63,0.5635791420936584
map1324.jpg,84,143,110,169,8,0.566859245300293
map1324.jpg,98,22,124,48,68,0.8884298801422119
map1324.jpg,35,23,61,49,132,0.9034481048583984
map1324.jpg,32,196,58,222,1,0.9245115518569946
map106.jpg,53,40,79,66,100,0.3217357397079468
map106.jpg,137,80,163,106,1,0.3524394631385803
map106.jpg,192,55,218,81,108,0.36546409130096436
map106.jpg,187,43,213,69,120,0.5212110877037048
map106.jpg,18,39,44,65,51,0.6390954852104187
map106.jpg,62,69,88,95,35,0.8599646687507629
map106.jpg,180,161,206,187,15,0.9566506147384644
map106.jpg,197,188,223,214,27,0.9886506795883179
map106.jpg,32,69,58,95,63,0.9886566996574402
map229.jpg,176,207,202,233,132,0.3140144348144531
map229.jpg,205,30,231,56,132,0.342654824256897
map229.jpg,199,25,225,51,68,0.5110688209533691
